Concept,definition,uni_lemma,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Num_Parts,NPF,Rank_NPF,Sum_NPF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length,Toddler_Access,MN_Toddler_Access,MN_Toddler_Access_No_Tax,Phon_1st,SUBTLEX_PM,LN_SUBTLEX,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_Percent_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,Percent_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisFandS,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Percep,Num_Ency,Num_Tax
pencil,pencil,pencil,used_for_writing,function,s,f,function,23,30,23,2,62.409,3,ND,0.333,0.369,88.14,88.14,16,5.64,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,made_of_wood,made_of,e,m,visual-form_and_surface,22,30,22,3,362.642,26,ND,0.038,0.061,0,0,12,3.76,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,has_an_eraser,external_component,e,ce,visual-form_and_surface,20,30,20,4,20,1,D,1,1,0,0,13,3.71,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_sharpened,action,s,a,function,18,30,18,5,18,1,D,1,1,0,0,12,3.61,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_erasable,systemic_property,e,sys,encyclopaedic,11,30,11,6,11,1,D,1,1,0,0,11,3.46,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,used_at_school,location,s,l,encyclopaedic,11,30,11,6,23.884999999999998,3,ND,0.333,0.461,110.64,110.64,14,4.21,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,has_an_eraser_on_end,external_component,e,ce,visual-form_and_surface,9,30,9,8,9,1,D,1,1,0,0,20,4.74,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_mechanical,systemic_property,e,sys,encyclopaedic,9,30,9,8,9,1,D,1,1,0,0,13,2.28,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_yellow,external_surface_property,e,se,visual-colour,9,30,9,8,168.713,14,ND,0.071,0.053,0,0,9,5.92,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,used_for_math,function,s,f,function,8,30,8,11,8,1,D,1,1,0,0,13,2.65,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_long,external_surface_property,e,se,visual-form_and_surface,7,30,7,12,243.469,25,ND,0.04,0.029,15.37,15.37,7,4.29,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,is_thin,external_surface_property,e,se,visual-form_and_surface,7,30,7,12,54.94,8,ND,0.125,0.127,43.41,43.41,7,3.29,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,made_of_graphite,made_of,e,m,visual-form_and_surface,7,30,7,12,7,1,D,1,1,0,0,16,1.58,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,a_utensil,superordinate,c,h,taxonomic,5,30,5,15,NA,4,ND,0.25,NA,0,0,9,3.62,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
pencil,pencil,pencil,used_for_drawing,function,s,f,function,5,30,5,15,34.931,4,ND,0.25,0.143,58.04,58.04,16,6.03,3.79,3.8,p,217.72,5.38,6,5,2,614.46,19.14,0,16,15,8,53,0.613,0.616,315.6,6,6,4,0,7,1,0,0,0,0,128,3,1
penguin,penguin,penguin,is_black,external_surface_property,e,se,visual-colour,24,30,24,1,153.424,12,ND,0.083,0.156,48.47,38.49,8,5.56,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,a_bird,superordinate,c,h,taxonomic,22,30,22,2,NA,8,ND,0.125,NA,222.93,0,6,5.92,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,is_white,external_surface_property,e,se,visual-colour,22,30,22,2,420.317,34,ND,0.029,0.052,9.7,9.7,8,6.31,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,has_a_beak,external_component,e,ce,visual-form_and_surface,21,30,21,4,98.282,8,ND,0.125,0.214,273.07,210.13,10,5.26,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,beh_-_cannot_fly,negation,i,n,encyclopaedic,20,30,20,5,47,4,ND,0.25,0.426,163.85,120.15,16,3.97,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,beh_-_waddles,entity_behavior,e,b,visual-motion,15,30,15,6,20,2,D,0.5,0.75,0,0,13,4.11,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,beh_-_swims,entity_behavior,e,b,visual-motion,14,30,14,7,105.492,8,ND,0.125,0.133,72.74,72.74,11,5.1,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,lives_in_cold_climates,location,s,l,encyclopaedic,13,30,13,8,13,1,D,1,1,0,0,22,3.62,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,an_animal,superordinate,c,h,taxonomic,12,30,12,9,NA,36,ND,0.028,NA,33.04,0,9,6.12,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,has_feet,external_component,e,ce,visual-form_and_surface,12,30,12,9,66.581,6,ND,0.167,0.18,222.2,180.19,8,6.05,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,lives_in_Arctic,location,s,l,encyclopaedic,11,30,11,11,11,1,D,1,1,0,0,15,2.35,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,has_wings,external_component,e,ce,visual-form_and_surface,10,30,10,12,141.526,13,ND,0.077,0.071,117.24,90.69,9,5.97,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,beh_-_lays_eggs,entity_behavior,e,b,encyclopaedic,9,30,9,13,120.512,8,ND,0.125,0.075,130.27,101.19,15,4.43,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,has_webbed_feet,external_component,e,ce,visual-form_and_surface,8,30,8,14,36,3,ND,0.333,0.222,168.36,140.08,15,3.97,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,is_small,external_surface_property,e,se,visual-form_and_surface,7,30,7,15,329.464,36,ND,0.028,0.021,0,0,8,5.86,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,beh_-_eats_fish,entity_behavior,e,b,visual-motion,6,30,6,16,15,2,D,0.5,0.4,0,0,15,3.47,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,lives_in_Antarctic,location,s,l,encyclopaedic,5,30,5,17,5,1,D,1,1,0,0,18,2.54,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penguin,penguin,penguin,lives_in_flocks,larger_whole,e,w,encyclopaedic,5,30,5,17,5,1,D,1,1,0,0,15,2.72,4.63,4.46,p,87.92,4.48,7,7,2,538.53,25.81,0,18,16,6,38,0.396,0.419,963.35,23,19,0,3,5,2,0,0,0,0,180,6,2
penis,penis*,penis,a_male_sex_organ,superordinate,c,h,taxonomic,22,41,16.098,1,NA,1,D,1,NA,0,0,16,1.86,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,used_for_sex,function,s,f,function,22,41,16.098,1,35.209,3,ND,0.333,0.457,12.07,12.07,12,1.5,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,used_for_urinating,function,s,f,function,22,41,16.098,1,23.698,2,D,0.5,0.679,0,0,18,5.26,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,found_on_men,location,s,l,encyclopaedic,17,41,12.439,4,12.439,1,D,1,1,0,0,12,3.29,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,is_hard,external_surface_property,e,se,tactile,14,41,10.244,5,145.19,15,ND,0.067,0.071,0,0,7,5.75,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,is_large,external_surface_property,e,se,visual-form_and_surface,11,41,8.049,6,346.007,33,ND,0.03,0.023,0,0,8,5.28,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,is_small,external_surface_property,e,se,visual-form_and_surface,11,41,8.049,6,329.464,36,ND,0.028,0.024,0,0,8,5.86,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,used_for_reproduction,function,s,f,function,11,41,8.049,6,8.049,1,D,1,1,0,0,21,1.42,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,inbeh_-_ejaculates_semen,entity_behavior,e,b,visual-motion,9,41,6.585,9,6.585,1,D,1,1,0,0,24,1.42,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,is_erect,systemic_property,e,sys,encyclopaedic,8,41,5.854,10,5.854,1,D,1,1,0,0,8,2.17,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,is_soft,external_surface_property,e,se,tactile,8,41,5.854,10,298.233,31,ND,0.032,0.02,0,0,7,5.77,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,different_sizes,external_surface_property,e,se,visual-form_and_surface,7,41,5.122,12,49.984,8,ND,0.125,0.102,12.07,12.07,15,3.89,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penis,penis*,penis,inbeh_-_ejaculates_sperm,entity_behavior,e,b,visual-motion,7,41,5.122,12,5.122,1,D,1,1,0,0,24,1.84,3.49,3.62,p,189.66,5.25,5,5,2,251.15,18.73,0,13,12,6,50,0.51,0.531,24.15,1,2,3,2,3,0,0,0,0,2,91,2,1
penny,penny,penny,made_of_copper,made_of,e,m,visual-form_and_surface,33,41,24.146,1,24.146,1,D,1,1,0,0,14,1.84,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,is_one_cent,quantity,e,q,encyclopaedic,21,41,15.366,2,15.366,1,D,1,1,0,0,11,3.47,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,used_as_money,function,s,f,function,21,41,15.366,2,15.366,1,D,1,1,0,0,13,4.39,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,has_Abraham_Lincoln,external_component,e,ce,visual-form_and_surface,20,41,14.634,4,14.634,1,D,1,1,0,0,19,1.92,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,is_round,external_surface_property,e,se,visual-form_and_surface,14,41,10.244,5,442.811,41,ND,0.024,0.023,0,0,8,5.68,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,a_coin,superordinate,c,h,taxonomic,11,41,8.049,6,NA,1,D,1,NA,0,0,6,4.84,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,is_small,external_surface_property,e,se,visual-form_and_surface,10,41,7.317,7,329.464,36,ND,0.028,0.022,0,0,8,5.86,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,used_for_buying_items,function,s,f,function,10,41,7.317,7,23.984,2,D,0.5,0.305,0,0,21,3.97,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,an_American_currency,superordinate,c,h,taxonomic,8,41,5.854,9,NA,1,D,1,NA,0,0,20,3.66,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,has_little_value,systemic_property,e,sys,encyclopaedic,8,41,5.854,9,5.854,1,D,1,1,0,0,16,2.24,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,is_100th_of_dollar,external_surface_property,e,se,visual-form_and_surface,8,41,5.854,9,5.854,1,D,1,1,0,0,18,2.28,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,is_shiny,external_surface_property,e,se,visual-form_and_surface,7,41,5.122,12,10.122,2,D,0.5,0.506,0,0,8,5.29,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
penny,penny,penny,made_of_metal,made_of,e,m,visual-form_and_surface,7,41,5.122,12,326.53000000000003,32,ND,0.031,0.016,0,0,13,3.78,3.79,3.7,p,388.18,5.96,5,4,2,311.39,78.75,2,13,11,8,73,0.644,0.625,0,0,0,2,0,7,0,0,0,0,0,91,2,2
people,people,people,a_human,superordinate,c,h,taxonomic,34,57,17.895,1,NA,7,ND,0.143,NA,0,0,7,4.84,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,beh_-_forms_a_crowd,entity_behavior,e,b,encyclopaedic,15,57,7.895,2,7.895,1,D,1,1,0,0,19,3.45,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,a_man,subordinate,c,l,taxonomic,12,57,6.316,3,NA,5,ND,0.2,NA,0,0,5,6.08,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,a_woman,superordinate,c,h,taxonomic,12,57,6.316,3,NA,5,ND,0.2,NA,0,0,7,5.56,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,beh_-_talks,entity_behavior,e,b,sound,12,57,6.316,3,6.316,1,D,1,1,0,0,11,4.45,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,has_2_legs,external_component,e,ce,visual-form_and_surface,10,57,5.263,6,16.262999999999998,2,D,0.5,0.324,0,0,10,4.55,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
people,people,people,is_unique,evaluation,i,e,encyclopaedic,10,57,5.263,6,5.263,1,D,1,1,0,0,9,3.24,4.6,3.92,p,10065.29,9.22,6,4,2,2287.1,1549.74,0,7,4,4,100,0.875,0.831,0,0,0,0,0,1,0,1,0,0,0,14,2,3
person,person,person,a_human,superordinate,c,h,taxonomic,29,39,22.308,1,NA,7,ND,0.143,NA,33.15,0,7,4.84,5.12,4.74,p,5751.59,8.66,6,4,2,1084.99,386.01,1,4,2,0,0,0.134,0.116,0,0,0,0,0,0,0,0,0,0,0,0,2,2
person,person,person,is_female,systemic_property,e,sys,encyclopaedic,18,39,13.846,2,124.32,8,ND,0.125,0.111,29.57,0,9,4.57,5.12,4.74,p,5751.59,8.66,6,4,2,1084.99,386.01,1,4,2,0,0,0.134,0.116,0,0,0,0,0,0,0,0,0,0,0,0,2,2
person,person,person,is_male,systemic_property,e,sys,encyclopaedic,16,39,12.308,3,101.242,7,ND,0.143,0.122,25.3,0,7,4.92,5.12,4.74,p,5751.59,8.66,6,4,2,1084.99,386.01,1,4,2,0,0,0.134,0.116,0,0,0,0,0,0,0,0,0,0,0,0,2,2
person,person,person,a_child,subordinate,c,l,taxonomic,8,39,6.154,4,NA,3,ND,0.333,NA,53.65,0,7,6.13,5.12,4.74,p,5751.59,8.66,6,4,2,1084.99,386.01,1,4,2,0,0,0.134,0.116,0,0,0,0,0,0,0,0,0,0,0,0,2,2
pickle,pickle,pickle,is_green,external_surface_property,e,se,visual-colour,23,30,23,1,317.928,20,ND,0.05,0.072,47.74,29.73,8,6.14,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,made_of_cucumbers,made_of,e,m,encyclopaedic,19,30,19,2,19,1,D,1,1,0,0,17,3.19,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,is_crunchy,internal_surface_property,e,si,tactile,18,30,18,3,116.902,10,ND,0.1,0.154,65.84,57.71,10,5.41,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,is_edible,function,s,f,function,17,30,17,4,326.347,38,ND,0.026,0.052,60.34,39.23,9,5.55,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,has_seeds,internal_component,e,ci,visual-form_and_surface,13,30,13,5,103.663,8,ND,0.125,0.125,89.43,89.43,9,4.51,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,a_vegetable,superordinate,c,h,taxonomic,10,30,10,6,NA,8,ND,0.125,NA,24.77,0,11,5.27,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,is_round,external_surface_property,e,se,visual-form_and_surface,10,30,10,6,442.811,41,ND,0.024,0.023,0,0,8,5.68,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,comes_in_jars,associated_entity,s,e,encyclopaedic,9,30,9,8,14.417,2,D,0.5,0.624,0,0,13,4.85,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,tastes_dill,internal_surface_property,e,si,taste,9,30,9,8,9,1,D,1,1,0,0,11,2.16,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,eaten_with_hamburgers,associated_entity,s,e,encyclopaedic,8,30,8,10,22.25,2,D,0.5,0.36,0,0,21,4.61,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,tastes_sweet,internal_surface_property,e,si,taste,8,30,8,10,353.421,29,ND,0.034,0.023,63.95,63.95,12,5.9,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,is_juicy,internal_surface_property,e,si,tactile,7,30,7,12,40.508,5,ND,0.2,0.173,97.65,97.65,8,4.27,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,tastes_sour,internal_surface_property,e,si,taste,6,30,6,13,25.941000000000003,4,ND,0.25,0.231,80.08,80.08,11,4.87,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,a_food,superordinate,c,h,taxonomic,5,30,5,14,NA,26,ND,0.038,NA,34.94,0,6,5.88,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,comes_in_a_brine,associated_entity,s,e,encyclopaedic,5,30,5,14,5,1,D,1,1,0,0,16,1.95,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,eaten_in_sandwiches,function,s,f,function,5,30,5,14,23,3,ND,0.333,0.217,20.68,20.68,19,4.95,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,tastes_good,internal_surface_property,e,si,taste,5,30,5,14,254.754,36,ND,0.028,0.02,54.61,42.16,11,6.3,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
pickle,pickle,pickle,tastes_salty,internal_surface_property,e,si,taste,5,30,5,14,89.894,6,ND,0.167,0.056,35.75,35.75,12,4.78,4.79,4.7,p,159.71,5.07,6,4,2,1086.68,96.43,3,18,16,5,31,0.334,0.321,556.36,15,12,2,0,2,1,0,5,0,2,180,4,2
picnic,picnic,picnic,has_food,external_component,e,ce,visual-form_and_surface,37,43,25.814,1,65.471,6,ND,0.167,0.394,27.44,27.44,8,5.34,4.68,4.71,p,172.74,5.15,6,6,2,245.05,44.24,0,13,12,8,67,0.543,0.585,84.22,3,5,0,0,4,0,0,0,0,0,52,8,1
picnic,picnic,picnic,has_a_basket,external_component,e,ce,visual-form_and_surface,29,43,20.233,2,20.233,1,D,1,1,0,0,12,3.66,4.68,4.71,p,172.74,5.15,6,6,2,245.05,44.24,0,13,12,8,67,0.543,0.585,84.22,3,5,0,0,4,0,0,0,0,0,52,8,1
